slightlynorth	slideshow slightlynorth photog series progress cool	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sterrym	feliciaday homeless blog funny sims crazy fascinating chronicles life	0.100 0.100 0.100 0.100 0.200 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
stiriazi	pandemie noua declarat gripa organizatia news mondiala sanatatii	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tgn_news	barracks terrain field pieces angel release	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tokotokotok	unraced stock camaro	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tuningstories	edelstahl damals america rebell galt amerikanische delorean klassiker	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
turimblar	backup overview princesshanne nettet	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
valvallow	today blog profile tweets twitterfeed vallog twitterfee valvallow	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
willis848	eclipce video	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
aerreira68	ginas ncios posi como gica rmula site google suas calcula	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
airlinesgenie	museum lives enforcement article fenty saved	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
baltimoregal	charmcity truth ruth	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bubblybride	robes bridesmaids bubbly post gifts	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cbsnewsvideo	palin letterman	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
chellbell03	link jmatthewflyzik	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
genericoctopus	spymaster level reached	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hopelife_2009	will psalm earth nations exalted	0.286 0.143 0.143 0.143 0.286	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hyperjam	electrik	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kallekn	synpunkter mnade varf tittade prins tavlor pennan viktiga oleg putin kort vladimir	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kfxx	feelings emotions devotions hearts accurate	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lexielerro	love jens lekman innocent reminds	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
manchax	nexol michoacanada cierto michos nabu twitts cesar offline estaba hercax luck chidoou	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
morgane_d	wesupportniley	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
morganhug	whoglojones venomsweet finally marcosglamgirl radiantjungle_ michaelpaul_ missed lots emikogilbert	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
n_carolinabnn	addi claims hogwash pulse includes house progressive package rates income	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pacmanghostx	cheezburger eating bored summer	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pcbobsledder	board directors usoc meet workout mind greet	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rejectedgamer	game screens today activision hero screenshots bundle release guitar	0.091 0.091 0.091 0.091 0.182 0.091 0.091 0.091 0.182	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
saharacee	hollywest adams favour rgregorybrowne return signed	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sashaporter7	free furious watching fast	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tattood1	adamstattood dolphin	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
translationjobs	english translation xhosa	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
twidi	pand clare mondiale grippe lire	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
zaccarifande	beta pour lien	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
agoodsaid	dead link auto jomargarcia	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
appointedone	time exam smell halls sweat school	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bikduhdotcom	lito_ happened week yesterday wait morning frined gotta till	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
couponcraze	purchase code coupons coupon codes	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
humbleintent	salt airport djheather southern lick style	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jfray89	time sleepy struck finished itis lunch	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jordandreyer	stayin raining	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
maxhebditch	rubbing appear judge ndless	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
michele7962	carsonjdaly learn	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
realsheila	israeli carter peace hamas palestinian	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
shannonmurf	obnoxious listening dude	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
genuineamy	complain jess_zook somerhalder	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mackenzie	felt good metrolink driver newbie work lomara	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mblovestolaugh	time excited super	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
monkchips	ballard perfect clear jobsworth peace london traffic gridlocked calm sunshine skies fossilized	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mot_mot	good maaaaannnnnnn	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pawshow	broadcasting nikki live	0.250 0.250 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
penguinsfan	hair selannegirl haha aladdin	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
princejfresh	final parade fabulousstina irish lady souvenir goin damn	0.100 0.100 0.100 0.100 0.100 0.100 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rocklobster01	guys japaneese lunch	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
viafalyn	leave dress find supposed favorite	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
brad_hume	penguins	1.000	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
caerics	tommcfly kellyprovence bite prey tasty vampirebite	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
carlosotondo	como tica	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
eclipsebook	unlimited races best news guardian	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gkidny	studio stack cheaaa classic dips byrdgang bundles footage joeyie	0.091 0.182 0.091 0.091 0.091 0.091 0.182 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
iowa_missie74	chinese going luck casino	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jaap00st	heeft buitenspelen kinderen inen thuis weinig halen vermeden binnen gewonnen drukte	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kadiprescott	kiss frontman giraffe	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
malearhodes	mildly zack afraid effron lexiebarnes	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thejournal_ra	days standards work ieeesa	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jakefirman	edtech website iste provoking thought	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mack_mccoy	personal fiercewireless subject cellphone tlot tcot work	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mikemontagna	engine rebuild	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
millzy2709	house wooo craigs	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
rebecabuendia	minha bunda lilo menos danetedanone maior pelo	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
tanamiller	awesome braces angela	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
danafrisby	takes logan thing figure	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gloriatupper	sair miro fazenda reality cogita	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ionaa_x	fielding today softball team playing rubbish course	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
linseahoward	bath walked wrap shower cable	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
marty_swe	rande vice vertalas funderar ordf gjorde ttsf vara reningen bostadsr till	0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091 0.091	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mrperro	aquerosa matamee nooo arriva lmaoooo plota fritos huevo parece vaina mannyzoom nombree	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
onetwo_sports46	money today making nice	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
podcamphouston	attend lawyercoach encourage	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
vahmonter	webinar marketing social attending	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
waynefarro	rkoluvsdiana hahaha woman megatron	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
_sophielouise	xxxx wierdlyyyyy month ages yeaaaahhh	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
becwya	time triciaconti fear worst	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cwhittle	severity spread officially word geographical imposing refers pandemic	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thatmuse	msskyywalker event schecky	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
allthatjazz52	close black hair facepalm brown horrible thinking dyed	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
armyofmeat	zombietalk tesla esque mikhail fighters surkov zombie team teddy xiahou roosevelt nikola historical	0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077 0.077	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
beavsportsnews	quarterback locker spring jake wrapped husky washington	0.200 0.200 0.100 0.200 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
kaliman155	hashtag great squarespace interesting exchange iphones	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
lcnelson	help parents charity donate strives care deductable	0.125 0.125 0.250 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nkluvr4eva	joeymcintyre miss_tattoo letsgetthis layout	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thedailyritual	days launch nutrition ritual daily pinnaclife ready interests health	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
depr001	review commercial told amgsinvisibles amigo	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dkmuldoon	left periods class year	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ennomane	jetzt lichterketten wetter perfekt paar noch alles hweinbuden	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hilhilhilary	geez today customers needy	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jamessnodgrass	place doesn lightweight help_its_louis	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jon_laing	neeeee mike_tedeschi neeee	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
seniorsrule09	nail realized liveinlove laungage eplled polish	0.125 0.125 0.125 0.125 0.125 0.375	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
stockmarktmagic	will pullback enter scalp decided	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cafecasablanca	ctrl bestand wachten selecteren itunes restore click	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
iedesigncom	days great balls remember doesn remembers sony greatest super	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
mikechen	skype packets voice maggiecreamer limitations thoughts block observed wonder work	0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100 0.100	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
usmelges24	nationals autonet visit watch live mobile	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
hisroyaldoognes	great lose dallasspaniard ucbh tweet patience	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
jaceyberg	will leave reachable idaho bummer trip family	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
n_atsushi	vssfcclip sfcclip	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pixie_maw	dork lmao nerd	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
queenroc	betta wanna mood chill piss work	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
thenewpsies	subway woop crust lemon	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
anacboleyn	memor fila twister	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
arhi	micsoreaza clipul ceva asta fara inca faci inteleg varsta vazand viol rezisti	0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083 0.083	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
brasileirao2009	inspira para leandro amaral	0.200 0.400 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cjewel	patti_oshea lizmaverick	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dymondjenai	kndll_burton side gwinette	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
eclecticphoto	love today pregnancy photog session portraits maternity	0.125 0.125 0.125 0.125 0.125 0.125 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
englishsurgeon	forum english daniel_gould surgeon site check film	0.125 0.125 0.125 0.125 0.125 0.125 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
gcstate	joel benji store dcma	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
guesscelebrity	period trading planet foreign best site exchange join simply	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
iloilokano	bison fart heytammybruce considering ranchers urkelworld seriously	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ilytonks	manipulation photo examples incredible	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
nectar	shop xbox points pick nectar remnant delivery	0.125 0.125 0.125 0.125 0.250 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pagenpowers	sales america tikes best hudson selling released ohio	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
philipot00	head crunch confronted hate lunch	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
pwrout	leads closing power problems school outage	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
scodymann	coldsore play wrinkles learn cure reduce easy fast guitar	0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111 0.111	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
shavemistress	week pics tremble vous daneomite	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
sloth88	prova sloth	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
timnorris20	title insurance move sale group flips short stymie	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
toin9898	president algonacchick	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
alexa997	charity friends mixtapes	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
allyoungpunks	will trent tweet reznor	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
am_headlines	jillian barberie	0.500 0.500	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
ashthebeliever	bite dargana prey tasty vampirebite _annet mars_believer	0.143 0.143 0.143 0.143 0.143 0.143 0.143	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
bigbuilder	sept recession latest data	0.250 0.250 0.250 0.250	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
choosecars	sales expands deduction treasury cars	0.200 0.200 0.200 0.200 0.200	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
curphey	article anti nice	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
cycloneovertime	feature prospect greenfield ballard tribune go_cyclones taylor friday	0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
dealsfinder	dvdrw wifi quadro laptop core compaq	0.167 0.167 0.167 0.167 0.167 0.167	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
diggita_notizie	fedora leonidas rilasciata	0.333 0.333 0.333	0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 1.000 0.000
